datetime,datetime_nano,KQ.m@CZCE.CY.open,KQ.m@CZCE.CY.high,KQ.m@CZCE.CY.low,KQ.m@CZCE.CY.close,KQ.m@CZCE.CY.volume,KQ.m@CZCE.CY.open_oi,KQ.m@CZCE.CY.close_oi
2022-12-20 00:00:00.000000000,1671465600000000000,20660.0,20865.0,20545.0,20700.0,2079,1727,1811
2022-12-21 00:00:00.000000000,1671552000000000000,20795.0,21000.0,20705.0,20965.0,1694,1811,1642
2022-12-22 00:00:00.000000000,1671638400000000000,20950.0,21050.0,20665.0,20715.0,1314,1642,1522
2022-12-23 00:00:00.000000000,1671724800000000000,20720.0,20785.0,20615.0,20655.0,1032,1522,1398
2022-12-26 00:00:00.000000000,1671984000000000000,20650.0,20795.0,20500.0,20670.0,1634,1398,1264
2022-12-27 00:00:00.000000000,1672070400000000000,20665.0,20900.0,20545.0,20900.0,1170,1264,1074
2022-12-28 00:00:00.000000000,1672156800000000000,20900.0,21265.0,20820.0,21060.0,1918,1074,802
2022-12-29 00:00:00.000000000,1672243200000000000,21070.0,21090.0,20820.0,21000.0,662,802,697
2022-12-30 00:00:00.000000000,1672329600000000000,21560.0,21880.0,21430.0,21680.0,1901,697,2737
2023-01-03 00:00:00.000000000,1672675200000000000,21845.0,21845.0,21350.0,21750.0,1783,2737,2766
2023-01-04 00:00:00.000000000,1672761600000000000,21715.0,21785.0,21605.0,21710.0,1653,2766,2926
2023-01-05 00:00:00.000000000,1672848000000000000,21700.0,21990.0,21675.0,21970.0,3905,2926,3523
2023-01-06 00:00:00.000000000,1672934400000000000,21925.0,22135.0,21920.0,22105.0,5301,3523,4016
2023-01-09 00:00:00.000000000,1673193600000000000,22065.0,22195.0,22015.0,22190.0,3729,4016,4218
2023-01-10 00:00:00.000000000,1673280000000000000,22220.0,22310.0,22155.0,22215.0,3615,4218,4381
2023-01-11 00:00:00.000000000,1673366400000000000,22160.0,22270.0,22160.0,22225.0,2102,4381,4189
2023-01-12 00:00:00.000000000,1673452800000000000,22235.0,22255.0,21960.0,22100.0,3176,4189,4041
2023-01-13 00:00:00.000000000,1673539200000000000,22115.0,22125.0,21835.0,21970.0,3120,4041,3980
2023-01-16 00:00:00.000000000,1673798400000000000,21920.0,21985.0,21855.0,21880.0,1917,3980,3871
2023-01-17 00:00:00.000000000,1673884800000000000,21855.0,21915.0,21740.0,21810.0,1892,3871,3869
2023-01-18 00:00:00.000000000,1673971200000000000,21875.0,22320.0,21835.0,22225.0,3827,3869,3917
2023-01-19 00:00:00.000000000,1674057600000000000,22310.0,22520.0,22240.0,22355.0,2216,3917,3748
2023-01-20 00:00:00.000000000,1674144000000000000,22400.0,22400.0,22055.0,22380.0,1664,3748,3607
2023-01-30 00:00:00.000000000,1675008000000000000,22440.0,22695.0,22285.0,22305.0,1824,3607,3651
2023-01-31 00:00:00.000000000,1675094400000000000,22330.0,22790.0,22320.0,22735.0,2374,3651,4011
2023-02-01 00:00:00.000000000,1675180800000000000,22735.0,22910.0,22640.0,22730.0,2654,4011,4129
2023-02-02 00:00:00.000000000,1675267200000000000,22735.0,22800.0,22430.0,22565.0,3186,4129,3989
2023-02-03 00:00:00.000000000,1675353600000000000,22535.0,22590.0,22150.0,22260.0,3583,3989,3942
2023-02-06 00:00:00.000000000,1675612800000000000,22270.0,22365.0,21985.0,22305.0,3317,3942,3828
2023-02-07 00:00:00.000000000,1675699200000000000,22310.0,22455.0,22225.0,22405.0,3766,3828,3884
2023-02-08 00:00:00.000000000,1675785600000000000,22385.0,22445.0,22245.0,22270.0,2176,3884,3917
2023-02-09 00:00:00.000000000,1675872000000000000,22270.0,22320.0,22070.0,22100.0,3013,3917,3933
2023-02-10 00:00:00.000000000,1675958400000000000,22110.0,22115.0,21515.0,21515.0,5225,3933,3882
2023-02-13 00:00:00.000000000,1676217600000000000,21475.0,21585.0,21310.0,21330.0,4497,3882,3947
2023-02-14 00:00:00.000000000,1676304000000000000,21355.0,21400.0,21105.0,21250.0,5554,3947,3838
2023-02-15 00:00:00.000000000,1676390400000000000,21260.0,21400.0,21130.0,21245.0,4883,3838,4005
2023-02-16 00:00:00.000000000,1676476800000000000,21270.0,21350.0,21160.0,21305.0,3302,4005,3815
2023-02-17 00:00:00.000000000,1676563200000000000,21285.0,21295.0,21115.0,21145.0,2220,3815,3897
2023-02-20 00:00:00.000000000,1676822400000000000,21135.0,21380.0,21070.0,21360.0,3704,3897,3853
2023-02-21 00:00:00.000000000,1676908800000000000,21370.0,21625.0,21355.0,21625.0,3477,3853,3605
2023-02-22 00:00:00.000000000,1676995200000000000,21690.0,21695.0,21485.0,21630.0,2859,3605,3573
2023-02-23 00:00:00.000000000,1677081600000000000,21600.0,21735.0,21580.0,21710.0,2258,3573,3451
2023-02-24 00:00:00.000000000,1677168000000000000,21790.0,21860.0,21320.0,21375.0,7188,3451,3543
2023-02-27 00:00:00.000000000,1677427200000000000,21380.0,21460.0,21255.0,21420.0,2896,3543,3479
2023-02-28 00:00:00.000000000,1677513600000000000,21355.0,21520.0,21285.0,21415.0,2916,3479,3458
2023-03-01 00:00:00.000000000,1677600000000000000,21355.0,21530.0,21355.0,21475.0,2443,3458,3469
2023-03-02 00:00:00.000000000,1677686400000000000,21510.0,21715.0,21445.0,21705.0,3833,3469,3512
2023-03-03 00:00:00.000000000,1677772800000000000,21700.0,21935.0,21620.0,21930.0,3490,3512,3281
2023-03-06 00:00:00.000000000,1678032000000000000,21975.0,22090.0,21770.0,21900.0,6464,3281,3169
2023-03-07 00:00:00.000000000,1678118400000000000,21855.0,22020.0,21660.0,21820.0,3986,3169,3145
2023-03-08 00:00:00.000000000,1678204800000000000,21785.0,21955.0,21740.0,21955.0,2246,3145,3087
2023-03-09 00:00:00.000000000,1678291200000000000,21925.0,22030.0,21595.0,21630.0,4292,3087,2914
2023-03-10 00:00:00.000000000,1678377600000000000,21650.0,21700.0,21205.0,21235.0,4842,2914,2873
2023-03-13 00:00:00.000000000,1678636800000000000,21250.0,21295.0,21010.0,21030.0,4377,2873,3603
2023-03-14 00:00:00.000000000,1678723200000000000,20870.0,21290.0,20840.0,21135.0,3648,3603,3317
2023-03-15 00:00:00.000000000,1678809600000000000,21195.0,21270.0,21115.0,21185.0,1936,3317,3258
2023-03-16 00:00:00.000000000,1678896000000000000,21020.0,21080.0,20610.0,20625.0,3642,3258,3579
2023-03-17 00:00:00.000000000,1678982400000000000,20680.0,20890.0,20600.0,20735.0,3543,3579,3701
2023-03-20 00:00:00.000000000,1679241600000000000,20700.0,21045.0,20500.0,20555.0,4286,3701,3988
2023-03-21 00:00:00.000000000,1679328000000000000,20615.0,20850.0,20510.0,20735.0,3777,3988,4032
2023-03-22 00:00:00.000000000,1679414400000000000,20830.0,20880.0,20645.0,20775.0,2859,4032,4022
2023-03-23 00:00:00.000000000,1679500800000000000,20850.0,20850.0,20620.0,20675.0,2023,4022,4108
2023-03-24 00:00:00.000000000,1679587200000000000,20700.0,20745.0,20555.0,20630.0,2737,4108,4110
2023-03-27 00:00:00.000000000,1679846400000000000,20595.0,20875.0,20475.0,20850.0,3615,4110,3874
2023-03-28 00:00:00.000000000,1679932800000000000,20860.0,21135.0,20860.0,21050.0,3551,3874,3592
2023-03-29 00:00:00.000000000,1680019200000000000,21090.0,21500.0,21030.0,21490.0,4445,3592,3111
