datetime,datetime_nano,KQ.m@DCE.l.open,KQ.m@DCE.l.high,KQ.m@DCE.l.low,KQ.m@DCE.l.close,KQ.m@DCE.l.volume,KQ.m@DCE.l.open_oi,KQ.m@DCE.l.close_oi
2018-11-27 00:00:00.000000000,1543248000000000000,8605.0,8645.0,8525.0,8550.0,83475,88439,82614
2018-11-28 00:00:00.000000000,1543334400000000000,8610.0,8730.0,8580.0,8700.0,86456,82614,74509
2018-11-29 00:00:00.000000000,1543420800000000000,8280.0,8315.0,8245.0,8270.0,69058,74509,191358
2018-11-30 00:00:00.000000000,1543507200000000000,8305.0,8340.0,8275.0,8340.0,71111,191358,194017
2018-12-03 00:00:00.000000000,1543766400000000000,8430.0,8510.0,8335.0,8360.0,156557,194017,208425
2018-12-04 00:00:00.000000000,1543852800000000000,8365.0,8435.0,8355.0,8425.0,110223,208425,207307
2018-12-05 00:00:00.000000000,1543939200000000000,8390.0,8470.0,8315.0,8460.0,161318,207307,216564
2018-12-06 00:00:00.000000000,1544025600000000000,8455.0,8525.0,8415.0,8445.0,137973,216564,227675
2018-12-07 00:00:00.000000000,1544112000000000000,8465.0,8505.0,8420.0,8500.0,117962,227675,230833
2018-12-10 00:00:00.000000000,1544371200000000000,8495.0,8580.0,8450.0,8480.0,132047,230833,237787
2018-12-11 00:00:00.000000000,1544457600000000000,8450.0,8460.0,8330.0,8355.0,131651,237787,245333
2018-12-12 00:00:00.000000000,1544544000000000000,8385.0,8425.0,8360.0,8375.0,85049,245333,245959
2018-12-13 00:00:00.000000000,1544630400000000000,8360.0,8480.0,8360.0,8480.0,103657,245959,246159
2018-12-14 00:00:00.000000000,1544716800000000000,8525.0,8540.0,8460.0,8515.0,98847,246159,243817
2018-12-17 00:00:00.000000000,1544976000000000000,8480.0,8595.0,8460.0,8575.0,88683,243817,241884
2018-12-18 00:00:00.000000000,1545062400000000000,8530.0,8655.0,8520.0,8630.0,115873,241884,244099
2018-12-19 00:00:00.000000000,1545148800000000000,8545.0,8715.0,8535.0,8695.0,194932,244099,244379
2018-12-20 00:00:00.000000000,1545235200000000000,8695.0,8740.0,8540.0,8620.0,178767,244379,249173
2018-12-21 00:00:00.000000000,1545321600000000000,8600.0,8630.0,8545.0,8605.0,114852,249173,252062
2018-12-24 00:00:00.000000000,1545580800000000000,8560.0,8595.0,8485.0,8495.0,139285,252062,255809
2018-12-25 00:00:00.000000000,1545667200000000000,8425.0,8460.0,8380.0,8440.0,149524,255809,248557
2018-12-26 00:00:00.000000000,1545753600000000000,8460.0,8520.0,8430.0,8485.0,112433,248557,247768
2018-12-27 00:00:00.000000000,1545840000000000000,8610.0,8620.0,8540.0,8570.0,124359,247768,243915
2018-12-28 00:00:00.000000000,1545926400000000000,8565.0,8615.0,8540.0,8600.0,97216,243915,240376
2019-01-02 00:00:00.000000000,1546358400000000000,8615.0,8625.0,8460.0,8490.0,130192,240376,249252
2019-01-03 00:00:00.000000000,1546444800000000000,8550.0,8555.0,8450.0,8480.0,113140,249252,249789
2019-01-04 00:00:00.000000000,1546531200000000000,8500.0,8650.0,8470.0,8645.0,174471,249789,235441
2019-01-07 00:00:00.000000000,1546790400000000000,8655.0,8685.0,8620.0,8655.0,131969,235441,238535
2019-01-08 00:00:00.000000000,1546876800000000000,8665.0,8675.0,8585.0,8595.0,112852,238535,242861
2019-01-09 00:00:00.000000000,1546963200000000000,8620.0,8655.0,8565.0,8565.0,137356,242861,241407
2019-01-10 00:00:00.000000000,1547049600000000000,8605.0,8610.0,8520.0,8535.0,124368,241407,240519
2019-01-11 00:00:00.000000000,1547136000000000000,8535.0,8615.0,8525.0,8610.0,106272,240519,230750
2019-01-14 00:00:00.000000000,1547395200000000000,8610.0,8645.0,8555.0,8580.0,136785,230750,231189
2019-01-15 00:00:00.000000000,1547481600000000000,8585.0,8590.0,8535.0,8575.0,104389,231189,235073
2019-01-16 00:00:00.000000000,1547568000000000000,8580.0,8695.0,8535.0,8655.0,161694,235073,226339
2019-01-17 00:00:00.000000000,1547654400000000000,8655.0,8710.0,8640.0,8680.0,120679,226339,225265
2019-01-18 00:00:00.000000000,1547740800000000000,8710.0,8785.0,8680.0,8780.0,148324,225265,225644
2019-01-21 00:00:00.000000000,1548000000000000000,8810.0,8830.0,8740.0,8790.0,156002,225644,221966
2019-01-22 00:00:00.000000000,1548086400000000000,8795.0,8830.0,8690.0,8695.0,161297,221966,217656
2019-01-23 00:00:00.000000000,1548172800000000000,8690.0,8735.0,8660.0,8725.0,95702,217656,214047
2019-01-24 00:00:00.000000000,1548259200000000000,8725.0,8735.0,8640.0,8685.0,100853,214047,215770
2019-01-25 00:00:00.000000000,1548345600000000000,8705.0,8770.0,8690.0,8700.0,126561,215770,215324
2019-01-28 00:00:00.000000000,1548604800000000000,8715.0,8730.0,8655.0,8665.0,97294,215324,214963
2019-01-29 00:00:00.000000000,1548691200000000000,8640.0,8655.0,8580.0,8610.0,118117,214963,206283
2019-01-30 00:00:00.000000000,1548777600000000000,8630.0,8785.0,8620.0,8735.0,173666,206283,200834
2019-01-31 00:00:00.000000000,1548864000000000000,8770.0,8800.0,8745.0,8785.0,86311,200834,198984
2019-02-01 00:00:00.000000000,1548950400000000000,8760.0,8815.0,8745.0,8780.0,86162,198984,195683
2019-02-11 00:00:00.000000000,1549814400000000000,8770.0,8810.0,8565.0,8585.0,169039,195683,205907
2019-02-12 00:00:00.000000000,1549900800000000000,8605.0,8635.0,8580.0,8595.0,105670,205907,215736
2019-02-13 00:00:00.000000000,1549987200000000000,8580.0,8595.0,8485.0,8490.0,151872,215736,227723
2019-02-14 00:00:00.000000000,1550073600000000000,8500.0,8575.0,8490.0,8565.0,96990,227723,222797
2019-02-15 00:00:00.000000000,1550160000000000000,8555.0,8585.0,8445.0,8505.0,138027,222797,228466
2019-02-18 00:00:00.000000000,1550419200000000000,8550.0,8575.0,8480.0,8535.0,124062,228466,225922
2019-02-19 00:00:00.000000000,1550505600000000000,8550.0,8700.0,8535.0,8695.0,162916,225922,215266
2019-02-20 00:00:00.000000000,1550592000000000000,8695.0,8750.0,8670.0,8730.0,123278,215266,214659
2019-02-21 00:00:00.000000000,1550678400000000000,8765.0,8770.0,8660.0,8690.0,108515,214659,211557
2019-02-22 00:00:00.000000000,1550764800000000000,8685.0,8730.0,8680.0,8705.0,76557,211557,212445
2019-02-25 00:00:00.000000000,1551024000000000000,8710.0,8725.0,8625.0,8635.0,98466,212445,212029
2019-02-26 00:00:00.000000000,1551110400000000000,8615.0,8690.0,8595.0,8690.0,78356,212029,208052
2019-02-27 00:00:00.000000000,1551196800000000000,8690.0,8700.0,8590.0,8615.0,86942,208052,208206
2019-02-28 00:00:00.000000000,1551283200000000000,8630.0,8635.0,8555.0,8580.0,111131,208206,206783
2019-03-01 00:00:00.000000000,1551369600000000000,8605.0,8735.0,8570.0,8730.0,150682,206783,207558
2019-03-04 00:00:00.000000000,1551628800000000000,8710.0,8820.0,8685.0,8750.0,193027,207558,199872
2019-03-05 00:00:00.000000000,1551715200000000000,8745.0,8770.0,8715.0,8720.0,109621,199872,188805
2019-03-06 00:00:00.000000000,1551801600000000000,8705.0,8790.0,8700.0,8785.0,112763,188805,190143
2019-03-07 00:00:00.000000000,1551888000000000000,8775.0,8795.0,8705.0,8710.0,99169,190143,183039
2019-03-08 00:00:00.000000000,1551974400000000000,8690.0,8700.0,8640.0,8650.0,96869,183039,182869
2019-03-11 00:00:00.000000000,1552233600000000000,8655.0,8690.0,8605.0,8655.0,104565,182869,168804
2019-03-12 00:00:00.000000000,1552320000000000000,8675.0,8725.0,8660.0,8680.0,80776,168804,166156
2019-03-13 00:00:00.000000000,1552406400000000000,8685.0,8745.0,8665.0,8680.0,94024,166156,166327
2019-03-14 00:00:00.000000000,1552492800000000000,8710.0,8720.0,8600.0,8615.0,101562,166327,171787
2019-03-15 00:00:00.000000000,1552579200000000000,8595.0,8630.0,8490.0,8505.0,142459,171787,174205
2019-03-18 00:00:00.000000000,1552838400000000000,8510.0,8520.0,8300.0,8325.0,191414,174205,199656
2019-03-19 00:00:00.000000000,1552924800000000000,8340.0,8390.0,8320.0,8370.0,97730,199656,192393
2019-03-20 00:00:00.000000000,1553011200000000000,8370.0,8400.0,8345.0,8360.0,73173,192393,186850
2019-03-21 00:00:00.000000000,1553097600000000000,8400.0,8450.0,8380.0,8405.0,85801,186850,175131
2019-03-22 00:00:00.000000000,1553184000000000000,8405.0,8470.0,8380.0,8430.0,76719,175131,173833
2019-03-25 00:00:00.000000000,1553443200000000000,8375.0,8445.0,8350.0,8425.0,90702,173833,169126
2019-03-26 00:00:00.000000000,1553529600000000000,8445.0,8450.0,8375.0,8385.0,63455,169126,167888
2019-03-27 00:00:00.000000000,1553616000000000000,8390.0,8435.0,8375.0,8405.0,73128,167888,164767
2019-03-28 00:00:00.000000000,1553702400000000000,8395.0,8455.0,8295.0,8310.0,134933,164767,165278
2019-03-29 00:00:00.000000000,1553788800000000000,8320.0,8425.0,8275.0,8365.0,122436,165278,150937
2019-04-01 00:00:00.000000000,1554048000000000000,8395.0,8465.0,8320.0,8455.0,111239,150937,143960
2019-04-02 00:00:00.000000000,1554134400000000000,8445.0,8510.0,8430.0,8475.0,101398,143960,132130
2019-04-03 00:00:00.000000000,1554220800000000000,8320.0,8425.0,8300.0,8375.0,104569,132130,180388
2019-04-04 00:00:00.000000000,1554307200000000000,8375.0,8405.0,8330.0,8400.0,96355,180388,189456
2019-04-08 00:00:00.000000000,1554652800000000000,8465.0,8595.0,8435.0,8535.0,185827,189456,194784
2019-04-09 00:00:00.000000000,1554739200000000000,8535.0,8565.0,8490.0,8510.0,154474,194784,206369
2019-04-10 00:00:00.000000000,1554825600000000000,8505.0,8555.0,8490.0,8535.0,103576,206369,208634
2019-04-11 00:00:00.000000000,1554912000000000000,8540.0,8555.0,8505.0,8550.0,113011,208634,212993
2019-04-12 00:00:00.000000000,1554998400000000000,8555.0,8580.0,8445.0,8545.0,175210,212993,208483
2019-04-15 00:00:00.000000000,1555257600000000000,8570.0,8580.0,8480.0,8500.0,134438,208483,213506
2019-04-16 00:00:00.000000000,1555344000000000000,8490.0,8525.0,8445.0,8480.0,127586,213506,215705
2019-04-17 00:00:00.000000000,1555430400000000000,8480.0,8510.0,8440.0,8470.0,124118,215705,219726
2019-04-18 00:00:00.000000000,1555516800000000000,8460.0,8475.0,8330.0,8330.0,189280,219726,237771
2019-04-19 00:00:00.000000000,1555603200000000000,8355.0,8355.0,8285.0,8330.0,133615,237771,244007
2019-04-22 00:00:00.000000000,1555862400000000000,8325.0,8375.0,8285.0,8295.0,179624,244007,252962
2019-04-23 00:00:00.000000000,1555948800000000000,8275.0,8320.0,8260.0,8310.0,128648,252962,252202
2019-04-24 00:00:00.000000000,1556035200000000000,8300.0,8315.0,8260.0,8265.0,176608,252202,256710
2019-04-25 00:00:00.000000000,1556121600000000000,8270.0,8315.0,8255.0,8295.0,144620,256710,245604
2019-04-26 00:00:00.000000000,1556208000000000000,8290.0,8330.0,8275.0,8290.0,161729,245604,237342
2019-04-29 00:00:00.000000000,1556467200000000000,8285.0,8345.0,8255.0,8285.0,117131,237342,233662
2019-04-30 00:00:00.000000000,1556553600000000000,8285.0,8330.0,8270.0,8305.0,101126,233662,233535
2019-05-06 00:00:00.000000000,1557072000000000000,8240.0,8285.0,8205.0,8235.0,131552,233535,236939
2019-05-07 00:00:00.000000000,1557158400000000000,8240.0,8300.0,8230.0,8265.0,164727,236939,239103
2019-05-08 00:00:00.000000000,1557244800000000000,8255.0,8265.0,8120.0,8165.0,246944,239103,275812
2019-05-09 00:00:00.000000000,1557331200000000000,8155.0,8175.0,7970.0,8000.0,320127,275812,315859
2019-05-10 00:00:00.000000000,1557417600000000000,7985.0,8105.0,7955.0,8035.0,300216,315859,307043
2019-05-13 00:00:00.000000000,1557676800000000000,8025.0,8045.0,7850.0,7855.0,276724,307043,331949
2019-05-14 00:00:00.000000000,1557763200000000000,7865.0,7885.0,7650.0,7695.0,409150,331949,334664
2019-05-15 00:00:00.000000000,1557849600000000000,7695.0,7790.0,7680.0,7735.0,239816,334664,340653
2019-05-16 00:00:00.000000000,1557936000000000000,7730.0,7845.0,7715.0,7800.0,287590,340653,342490
2019-05-17 00:00:00.000000000,1558022400000000000,7820.0,7860.0,7740.0,7845.0,304240,342490,327456
2019-05-20 00:00:00.000000000,1558281600000000000,7870.0,7965.0,7855.0,7940.0,312705,327456,309984
2019-05-21 00:00:00.000000000,1558368000000000000,7945.0,8050.0,7915.0,8045.0,193806,309984,303712
2019-05-22 00:00:00.000000000,1558454400000000000,8045.0,8055.0,7860.0,7905.0,303986,303712,314597
2019-05-23 00:00:00.000000000,1558540800000000000,7895.0,7915.0,7800.0,7810.0,198778,314597,320772
2019-05-24 00:00:00.000000000,1558627200000000000,7790.0,7805.0,7695.0,7760.0,260623,320772,332233
2019-05-27 00:00:00.000000000,1558886400000000000,7770.0,7815.0,7715.0,7765.0,200104,332233,326819
2019-05-28 00:00:00.000000000,1558972800000000000,7780.0,7900.0,7735.0,7890.0,203855,326819,320224
2019-05-29 00:00:00.000000000,1559059200000000000,7880.0,7970.0,7865.0,7900.0,197251,320224,314989
2019-05-30 00:00:00.000000000,1559145600000000000,7850.0,7920.0,7780.0,7795.0,241230,314989,330061
2019-05-31 00:00:00.000000000,1559232000000000000,7785.0,7850.0,7780.0,7790.0,153439,330061,328083
2019-06-03 00:00:00.000000000,1559491200000000000,7760.0,7775.0,7615.0,7665.0,341547,328083,332728
2019-06-04 00:00:00.000000000,1559577600000000000,7725.0,7740.0,7575.0,7645.0,249700,332728,334239
2019-06-05 00:00:00.000000000,1559664000000000000,7645.0,7665.0,7495.0,7510.0,283023,334239,371415
2019-06-06 00:00:00.000000000,1559750400000000000,7495.0,7615.0,7380.0,7585.0,498286,371415,350050
2019-06-10 00:00:00.000000000,1560096000000000000,7650.0,7705.0,7560.0,7565.0,211179,350050,347067
2019-06-11 00:00:00.000000000,1560182400000000000,7560.0,7660.0,7510.0,7605.0,260013,347067,343325
2019-06-12 00:00:00.000000000,1560268800000000000,7605.0,7620.0,7505.0,7510.0,219681,343325,355829
2019-06-13 00:00:00.000000000,1560355200000000000,7495.0,7605.0,7480.0,7585.0,217833,355829,362397
2019-06-14 00:00:00.000000000,1560441600000000000,7605.0,7610.0,7495.0,7525.0,206000,362397,367126
2019-06-17 00:00:00.000000000,1560700800000000000,7545.0,7595.0,7500.0,7510.0,182379,367126,370975
2019-06-18 00:00:00.000000000,1560787200000000000,7505.0,7575.0,7485.0,7560.0,195190,370975,358620
2019-06-19 00:00:00.000000000,1560873600000000000,7575.0,7695.0,7545.0,7645.0,262376,358620,351890
2019-06-20 00:00:00.000000000,1560960000000000000,7630.0,7780.0,7620.0,7775.0,265906,351890,334909
2019-06-21 00:00:00.000000000,1561046400000000000,7770.0,7800.0,7680.0,7740.0,253953,334909,326161
2019-06-24 00:00:00.000000000,1561305600000000000,7745.0,7860.0,7725.0,7835.0,214344,326161,327573
2019-06-25 00:00:00.000000000,1561392000000000000,7865.0,7940.0,7805.0,7845.0,286706,327573,322956
2019-06-26 00:00:00.000000000,1561478400000000000,7850.0,7925.0,7790.0,7925.0,228962,322956,327996
2019-06-27 00:00:00.000000000,1561564800000000000,7930.0,7975.0,7805.0,7845.0,299193,327996,323653
2019-06-28 00:00:00.000000000,1561651200000000000,7835.0,7885.0,7770.0,7830.0,223970,323653,325957
2019-07-01 00:00:00.000000000,1561910400000000000,7840.0,7950.0,7815.0,7905.0,276379,325957,336645
2019-07-02 00:00:00.000000000,1561996800000000000,7910.0,8145.0,7795.0,8065.0,577035,336645,330171
2019-07-03 00:00:00.000000000,1562083200000000000,8040.0,8095.0,7920.0,8035.0,506609,330171,314463
2019-07-04 00:00:00.000000000,1562169600000000000,8055.0,8120.0,7915.0,8025.0,547203,314463,306013
2019-07-05 00:00:00.000000000,1562256000000000000,8035.0,8130.0,7985.0,8080.0,345894,306013,294464
2019-07-08 00:00:00.000000000,1562515200000000000,8080.0,8200.0,8055.0,8110.0,423499,294464,289809
2019-07-09 00:00:00.000000000,1562601600000000000,8100.0,8160.0,7980.0,8005.0,380833,289809,299236
2019-07-10 00:00:00.000000000,1562688000000000000,8000.0,8025.0,7875.0,7990.0,392736,299236,296648
2019-07-11 00:00:00.000000000,1562774400000000000,8020.0,8030.0,7900.0,7915.0,361341,296648,307514
2019-07-12 00:00:00.000000000,1562860800000000000,7890.0,7910.0,7750.0,7765.0,365948,307514,315228
2019-07-15 00:00:00.000000000,1563120000000000000,7765.0,7885.0,7755.0,7850.0,268233,315228,304068
2019-07-16 00:00:00.000000000,1563206400000000000,7850.0,7880.0,7755.0,7770.0,229304,304068,307580
2019-07-17 00:00:00.000000000,1563292800000000000,7770.0,7850.0,7710.0,7790.0,322559,307580,306884
2019-07-18 00:00:00.000000000,1563379200000000000,7790.0,7860.0,7755.0,7810.0,324352,306884,305072
2019-07-19 00:00:00.000000000,1563465600000000000,7810.0,7845.0,7690.0,7820.0,365831,305072,296921
2019-07-22 00:00:00.000000000,1563724800000000000,7810.0,7880.0,7700.0,7720.0,367304,296921,297109
2019-07-23 00:00:00.000000000,1563811200000000000,7730.0,7830.0,7715.0,7745.0,293685,297109,287472
2019-07-24 00:00:00.000000000,1563897600000000000,7735.0,7755.0,7635.0,7650.0,348755,287472,283932
2019-07-25 00:00:00.000000000,1563984000000000000,7645.0,7680.0,7555.0,7565.0,263086,283932,292703
2019-07-26 00:00:00.000000000,1564070400000000000,7585.0,7690.0,7585.0,7635.0,260834,292703,267998
2019-07-29 00:00:00.000000000,1564329600000000000,7635.0,7685.0,7610.0,7655.0,174062,267998,261964
2019-07-30 00:00:00.000000000,1564416000000000000,7655.0,7765.0,7655.0,7725.0,228785,261964,247324
2019-07-31 00:00:00.000000000,1564502400000000000,7715.0,7745.0,7630.0,7635.0,198007,247324,238769
2019-08-01 00:00:00.000000000,1564588800000000000,7635.0,7725.0,7635.0,7710.0,181225,238769,222715
2019-08-02 00:00:00.000000000,1564675200000000000,7705.0,7720.0,7585.0,7605.0,212478,222715,207657
2019-08-05 00:00:00.000000000,1564934400000000000,7590.0,7615.0,7475.0,7485.0,173700,207657,199385
2019-08-06 00:00:00.000000000,1565020800000000000,7485.0,7520.0,7390.0,7450.0,172092,199385,180758
2019-08-07 00:00:00.000000000,1565107200000000000,7450.0,7490.0,7410.0,7480.0,128266,180758,171639
2019-08-08 00:00:00.000000000,1565193600000000000,7465.0,7515.0,7445.0,7470.0,139049,171639,161277
2019-08-09 00:00:00.000000000,1565280000000000000,7455.0,7575.0,7435.0,7560.0,162741,161277,287828
2019-08-12 00:00:00.000000000,1565539200000000000,7575.0,7640.0,7560.0,7580.0,230752,287828,291987
2019-08-13 00:00:00.000000000,1565625600000000000,7585.0,7615.0,7565.0,7585.0,141730,291987,300399
2019-08-14 00:00:00.000000000,1565712000000000000,7585.0,7650.0,7495.0,7515.0,407025,300399,322967
2019-08-15 00:00:00.000000000,1565798400000000000,7505.0,7535.0,7460.0,7505.0,204528,322967,326248
2019-08-16 00:00:00.000000000,1565884800000000000,7500.0,7505.0,7420.0,7430.0,203602,326248,344203
2019-08-19 00:00:00.000000000,1566144000000000000,7430.0,7475.0,7425.0,7455.0,168297,344203,354118
2019-08-20 00:00:00.000000000,1566230400000000000,7455.0,7530.0,7440.0,7465.0,237052,354118,352223
2019-08-21 00:00:00.000000000,1566316800000000000,7460.0,7470.0,7370.0,7400.0,269683,352223,368491
2019-08-22 00:00:00.000000000,1566403200000000000,7410.0,7415.0,7305.0,7320.0,278403,368491,408960
2019-08-23 00:00:00.000000000,1566489600000000000,7330.0,7335.0,7225.0,7265.0,347566,408960,418121
2019-08-26 00:00:00.000000000,1566748800000000000,7220.0,7320.0,7180.0,7295.0,282532,418121,403542
2019-08-27 00:00:00.000000000,1566835200000000000,7320.0,7330.0,7220.0,7225.0,191680,403542,423620
2019-08-28 00:00:00.000000000,1566921600000000000,7235.0,7270.0,7175.0,7190.0,296254,423620,457636
2019-08-29 00:00:00.000000000,1567008000000000000,7185.0,7245.0,7035.0,7055.0,400278,457636,505549
2019-08-30 00:00:00.000000000,1567094400000000000,7075.0,7140.0,7055.0,7135.0,313579,505549,487464
2019-09-02 00:00:00.000000000,1567353600000000000,7140.0,7185.0,7095.0,7185.0,343382,487464,479777
2019-09-03 00:00:00.000000000,1567440000000000000,7180.0,7260.0,7150.0,7170.0,321119,479777,474044
2019-09-04 00:00:00.000000000,1567526400000000000,7170.0,7275.0,7155.0,7255.0,255452,474044,452380
2019-09-05 00:00:00.000000000,1567612800000000000,7270.0,7300.0,7230.0,7240.0,263822,452380,450290
2019-09-06 00:00:00.000000000,1567699200000000000,7250.0,7290.0,7165.0,7195.0,271446,450290,467817
2019-09-09 00:00:00.000000000,1567958400000000000,7210.0,7350.0,7200.0,7350.0,312439,467817,435842
2019-09-10 00:00:00.000000000,1568044800000000000,7345.0,7350.0,7265.0,7290.0,245684,435842,442984
